step 00066 (4.59%) | loss: 2.969767 | lrm: 1.00 | dt: 10182.18ms | tok/sec: 25,745 | mfu: 0.00 | epoch: 1 | total time: 9.53m
step 00067 (4.66%) | loss: 2.928679 | lrm: 1.00 | dt: 10208.19ms | tok/sec: 25,679 | mfu: 0.00 | epoch: 1 | total time: 9.70m
step 00068 (4.73%) | loss: 2.902322 | lrm: 1.00 | dt: 10212.03ms | tok/sec: 25,670 | mfu: 0.00 | epoch: 1 | total time: 9.87m
step 00069 (4.80%) | loss: 2.903340 | lrm: 1.00 | dt: 10261.06ms | tok/sec: 25,547 | mfu: 0.00 | epoch: 1 | total time: 10.04m
step 00070 (4.86%) | loss: 2.901139 | lrm: 1.00 | dt: 10298.52ms | tok/sec: 25,454 | mfu: 0.00 | epoch: 1 | total time: 10.21m
step 00071 (4.94%) | loss: 2.888684 | lrm: 1.00 | dt: 10261.87ms | tok/sec: 25,545 | mfu: 0.00 | epoch: 1 | total time: 10.39m
step 00072 (5.02%) | loss: 2.862570 | lrm: 1.00 | dt: 10227.55ms | tok/sec: 25,631 | mfu: 0.00 | epoch: 1 | total time: 10.56m
step 00073 (5.09%) | loss: 2.846595 | lrm: 1.00 | dt: 10241.32ms | tok/sec: 25,596 | mfu: 0.00 | epoch: 1 | total time: 10.73m
step 00074 (5.15%) | loss: 2.853764 | lrm: 1.00 | dt: 10240.81ms | tok/sec: 25,597 | mfu: 0.00 | epoch: 1 | total time: 10.90m
step 00075 (5.22%) | loss: 2.878449 | lrm: 1.00 | dt: 10252.68ms | tok/sec: 25,568 | mfu: 0.00 | epoch: 1 | total time: 11.07m
step 00076 (5.29%) | loss: 2.843016 | lrm: 1.00 | dt: 10261.57ms | tok/sec: 25,546 | mfu: 0.00 | epoch: 1 | total time: 11.24m
step 00077 (5.36%) | loss: 2.840183 | lrm: 1.00 | dt: 10254.33ms | tok/sec: 25,564 | mfu: 0.00 | epoch: 1 | total time: 11.41m
step 00078 (5.43%) | loss: 2.839824 | lrm: 1.00 | dt: 10229.00ms | tok/sec: 25,627 | mfu: 0.00 | epoch: 1 | total time: 11.58m
step 00079 (5.50%) | loss: 2.814370 | lrm: 1.00 | dt: 10257.64ms | tok/sec: 25,555 | mfu: 0.00 | epoch: 1 | total time: 11.75m
step 00080 (5.57%) | loss: 2.825894 | lrm: 1.00 | dt: 10218.46ms | tok/sec: 25,653 | mfu: 0.00 | epoch: 1 | total time: 11.92m
